MAV,RMS,WL,ZC,Gesture_Class
13.15625,21.191832152978186,919.0,26,0
13.125,19.552813096841078,1014.0,17,3
7.21875,11.231929932117632,604.0,33,1
12.34375,16.611366590380214,905.0,24,2
10.25,14.686303142724515,858.0,29,3
5.8125,9.594920531197744,470.0,35,1
11.140625,15.347536447260843,909.0,24,2
5.9375,8.76783895837509,491.0,34,1
9.40625,14.958275301651591,690.0,22,1
11.171875,18.9369843164111,1092.0,27,0
7.046875,11.00780972764337,584.0,24,1
7.5625,11.430496489654331,700.0,37,1
27.953125,41.05959845151923,2035.0,16,0
7.65625,13.803305763475647,624.0,28,3
10.09375,16.73320053068151,726.0,24,3
9.515625,12.92707913644842,676.0,20,0
5.484375,8.88731539892672,458.0,33,1
8.046875,13.92446138994252,711.0,29,3
16.578125,25.346042590511047,1351.0,23,2
7.0625,10.597759197113321,539.0,24,2
7.40625,12.918010682763812,621.0,24,1
7.59375,12.45491870708115,699.0,31,1
14.40625,19.440614702215566,1301.0,33,0
10.125,15.293993919182785,818.0,31,0
5.078125,8.163370933627847,420.0,30,1
7.859375,13.278860079088114,681.0,31,3
13.828125,18.213576666871337,1259.0,33,2
6.578125,10.543807424265676,564.0,32,1
8.734375,12.777543778050616,618.0,25,2
6.515625,9.667115650492654,544.0,28,2
6.9375,11.27081407884985,515.0,20,3
10.25,14.730919862656235,829.0,32,2
7.40625,11.05667219374799,677.0,30,2
7.234375,10.867813717579079,593.0,28,2
7.921875,12.953643309895483,607.0,27,3
11.015625,16.84905412775447,927.0,26,0
12.765625,20.506477635127883,1040.0,19,0
7.25,11.888807761924658,669.0,33,3
6.40625,8.703447592764606,481.0,22,2
9.546875,16.395978927773726,816.0,28,1
11.171875,17.215091489736555,1012.0,35,2
6.375,10.464224768228174,575.0,30,1
11.296875,16.940613182526775,909.0,22,2
6.921875,10.973690126844296,548.0,26,3
10.625,15.453559460525591,827.0,26,2
12.9375,22.878073564004467,976.0,23,0
6.328125,9.522178059666812,523.0,31,1
11.6875,16.687382958391048,999.0,29,2
6.234375,9.411595242040534,440.0,23,1
9.375,14.265342617687105,758.0,33,1
15.8125,21.999289761262748,1210.0,27,0
7.1875,11.383925070027473,567.0,32,3
15.3125,27.331872420308127,1321.0,28,0
11.21875,18.76832437912346,820.0,26,1
5.546875,8.504594346587027,429.0,20,3
8.21875,12.572290960680158,670.0,26,0
7.890625,11.945841326587257,705.0,30,1
7.640625,12.083692523396977,666.0,24,1
7.875,11.69802333729934,562.0,28,3
4.390625,6.627358070905782,381.0,37,0
5.65625,8.145167278822456,514.0,31,1
8.4375,13.619838471876236,645.0,29,1
6.375,9.545941546018392,496.0,28,2
8.421875,13.785748982191718,610.0,21,3
8.75,14.680982596543053,766.0,28,1
5.609375,7.1008362183618905,414.0,27,2
11.96875,19.5631988693056,967.0,24,3
8.875,17.032138738279464,664.0,22,3
10.609375,17.929985359726317,940.0,25,0
12.09375,18.05114262311392,996.0,29,2
6.265625,8.57959060794861,443.0,27,1
6.234375,9.083811149512082,478.0,19,1
10.0,14.267533073380275,883.0,32,2
10.78125,17.640507362318125,853.0,26,1
11.9375,18.575857988259923,1055.0,28,0
15.125,27.10973072533182,1267.0,23,3
7.65625,10.277402395547233,594.0,28,2
20.90625,31.20246384502352,1417.0,16,0
10.390625,15.845444929064,931.0,32,2
6.234375,10.897964259438549,517.0,21,3
8.28125,13.509256086106296,620.0,22,3
12.03125,18.52869396368778,1046.0,33,0
7.90625,11.312327346748766,812.0,38,2
8.453125,16.19365230576475,707.0,25,3
15.203125,26.920310640852566,1416.0,27,0
14.875,21.82816414635001,1277.0,31,0
7.046875,10.642632428116645,622.0,28,2
9.0,14.063472188616863,791.0,32,1
14.5,21.874642854227357,1096.0,15,0
11.046875,17.361505551074767,908.0,28,3
16.65625,25.511639500431954,1367.0,20,0
7.640625,11.607513730338638,593.0,24,3
12.265625,16.326263350809946,1027.0,28,2
12.65625,22.18177743103559,1047.0,31,0
13.875,24.136331535674596,1064.0,20,0
11.671875,19.065266192739088,1046.0,23,1
6.921875,12.075931641078464,617.0,30,1
13.046875,23.081716249014068,1072.0,25,0
11.90625,16.610425942762575,1094.0,37,0
5.8125,9.39747306460625,473.0,26,3
9.09375,13.953046262375826,724.0,24,1
11.1875,14.701190427989157,879.0,28,2
11.640625,17.01148509096134,924.0,16,2
5.890625,12.695348557641102,419.0,29,3
13.0,19.79346483059497,1171.0,31,2
7.578125,10.60439177888105,710.0,33,2
13.34375,20.44275544049774,1196.0,27,0
8.96875,14.588094460895158,733.0,31,1
9.515625,15.33837100216317,942.0,37,3
7.515625,10.810151479049681,576.0,27,0
10.328125,13.590552784931155,781.0,20,0
9.140625,16.133718573224215,680.0,25,1
15.484375,21.81491748781095,1439.0,35,0
16.640625,25.461674630707225,1207.0,22,0
20.765625,30.502305240751888,1555.0,28,0
16.078125,22.353341472808935,1369.0,29,0
10.765625,17.202379922557228,932.0,27,0
17.84375,25.383927001155673,1353.0,20,0
5.546875,9.3883238653127,540.0,31,3
9.3125,13.805569528273725,800.0,27,2
8.46875,14.175242502334836,721.0,23,3
8.8125,15.119317114208565,670.0,23,1
6.140625,9.997655975277405,482.0,28,1
10.328125,17.50937249018365,800.0,22,1
12.34375,20.45421716908276,1076.0,23,2
5.15625,8.100925873009825,484.0,41,1
9.8125,14.275197021407445,812.0,25,2
10.703125,15.198170120116435,882.0,25,0
6.96875,11.40175425099138,557.0,27,1
9.34375,12.844016116464507,771.0,27,2
13.53125,17.027551203857822,1103.0,27,0
7.734375,13.304721906150462,643.0,25,1
8.484375,14.33799585018771,760.0,26,3
12.453125,24.8328789108311,900.0,24,1
16.53125,24.545875417267155,1452.0,24,0
8.125,11.390785749894517,678.0,24,1
15.828125,24.161888895531327,1414.0,33,0
16.46875,22.385821405523632,1392.0,33,0
10.671875,18.11206434948816,909.0,26,0
7.296875,11.493884243370472,615.0,31,3
26.359375,35.53189588243217,2012.0,24,0
7.140625,10.456009037869086,520.0,26,1
6.34375,10.294112394956644,484.0,23,1
5.875,8.817596044274199,476.0,27,2
11.625,16.171927838077934,986.0,29,2
6.75,9.041570660012562,575.0,33,2
12.109375,18.96995980491261,1119.0,29,2
7.203125,12.571669539086685,614.0,25,3
11.984375,18.965017136823263,944.0,27,3
6.3125,10.71505949586842,492.0,24,3
10.703125,17.847881526948793,824.0,25,0
16.796875,24.764200471648586,1339.0,30,0
9.234375,15.40850008923646,971.0,36,0
9.640625,15.869093389352777,839.0,29,1
8.90625,12.422258248804845,734.0,26,2
9.34375,14.157595134767769,746.0,24,0
10.140625,13.523706037917268,931.0,32,2
14.078125,23.097957160753417,1129.0,23,0
12.609375,18.22129591988451,1032.0,27,1
7.0625,10.228636272739392,653.0,33,3
5.671875,9.364994660970181,424.0,28,3
11.390625,16.491948793274858,1029.0,33,2
7.046875,12.051322541530451,608.0,22,3
8.90625,17.452614417330143,809.0,30,3
7.703125,12.012363422740755,614.0,29,2
6.609375,11.762626194859717,594.0,32,1
11.65625,18.201991649267395,898.0,28,2
8.890625,14.206622575404754,655.0,23,1
6.453125,11.254860061324619,540.0,29,1
10.609375,16.317647655222856,1006.0,35,0
6.15625,9.918417212438687,525.0,35,3
9.484375,13.508677766532148,741.0,21,2
12.0625,19.928779440798678,1188.0,28,0
7.21875,12.98075498574717,640.0,28,1
6.265625,9.832185667490215,500.0,28,1
8.796875,12.600223212308581,715.0,30,2
8.28125,11.65788359866404,812.0,31,0
10.21875,19.973419837373868,859.0,31,3
8.671875,16.000488273799647,907.0,34,0
14.4375,25.585029802601365,1115.0,26,0
8.265625,13.235251225420695,756.0,33,2
7.21875,11.52443057161611,553.0,24,3
9.046875,14.05291339900734,771.0,23,1
6.109375,9.128424015129884,480.0,25,3
17.3125,24.00065103283659,1635.0,35,0
10.046875,17.087550292537546,848.0,28,0
11.859375,20.52399510329312,1011.0,27,3
4.359375,6.730295312985902,352.0,30,3
12.96875,17.63784992565704,955.0,20,0
8.46875,11.86907747046922,667.0,22,2
8.84375,11.95041840271712,736.0,24,0
6.984375,12.234045733117071,597.0,25,1
20.515625,29.242787572322854,1800.0,26,0
6.6875,10.480636908127291,549.0,28,3
19.296875,26.23005194428711,1635.0,33,0
10.109375,14.77593059675092,993.0,34,3
7.5625,10.522297752867479,597.0,28,2
20.328125,33.65519090719885,1545.0,19,0
5.515625,8.026323878339323,490.0,34,3
7.90625,13.038404810405298,657.0,22,3
8.828125,14.303080961806796,621.0,21,3
7.0625,11.857223536730679,633.0,26,1
15.84375,22.355088906108158,1278.0,24,0
11.609375,18.815302947335184,1021.0,30,2
10.390625,16.51845558761472,864.0,30,1
12.0,15.975567282572472,1078.0,29,0
5.734375,8.11730404752711,462.0,28,0
15.640625,22.173675270464297,1248.0,27,3
16.546875,23.5474919046594,1394.0,33,2
8.828125,12.369948463918513,610.0,24,3
16.28125,24.987496873436523,1343.0,24,2
10.765625,18.122413608567708,847.0,28,1
10.1875,17.548148050435408,962.0,26,0
7.828125,12.446761627025722,506.0,21,3
11.859375,18.26583217376093,1015.0,22,3
7.8125,11.822912077825835,589.0,27,3
9.375,14.937369246289656,740.0,25,2
9.046875,16.354949556632697,666.0,26,3
17.671875,28.711659217119447,1726.0,29,0
9.1875,14.267533073380275,781.0,24,1
6.375,9.375833296299588,539.0,28,1
8.234375,12.63242356002996,618.0,24,0
15.828125,30.383229337909427,1405.0,27,0
8.3125,13.151758437562636,591.0,24,3
8.46875,10.615436872781073,592.0,26,2
13.15625,18.721645226849056,1018.0,22,2
10.625,16.801227633717723,747.0,21,2
7.125,9.99843737791061,469.0,22,2
18.625,28.023427698980722,1628.0,29,0
6.203125,10.084796725764978,491.0,31,1
6.09375,9.970268301304634,553.0,29,3
8.78125,14.378803844548406,678.0,26,1
13.484375,20.119564483357983,1138.0,23,0
10.296875,19.987105218115005,817.0,22,0
9.796875,13.208070449539553,946.0,34,2
8.90625,14.45683229480096,706.0,24,3
9.375,14.955141256437534,830.0,29,1
8.484375,13.280036709286613,702.0,31,3
9.25,14.966629547095765,738.0,25,1
11.078125,15.257682491125577,930.0,29,2
13.703125,19.030813829156124,1163.0,28,2
7.1875,11.38255243783221,634.0,28,1
10.90625,17.389831799071548,969.0,31,0
11.71875,16.20088732137842,1036.0,30,0
8.984375,15.640991816377886,657.0,22,3
6.65625,10.608074754638563,493.0,22,3
6.9375,10.57266522689525,568.0,28,3
5.8125,9.796364121448324,501.0,34,1
8.125,12.901065847440668,621.0,20,3
7.0,11.905880899790658,568.0,25,3
9.34375,14.773286702694158,839.0,32,3
9.734375,14.161457375566965,745.0,26,0
8.734375,14.308542029151678,768.0,27,1
11.921875,22.740039028110747,891.0,26,0
8.8125,12.11533119646343,734.0,25,0
4.5625,6.642665127793212,357.0,32,2
13.875,21.27939143866666,1212.0,30,2
7.15625,9.781998773256925,580.0,27,2
15.65625,21.877499857159183,1381.0,30,3
6.578125,9.353308238265218,507.0,30,1
11.15625,14.88182616482265,860.0,24,2
8.609375,13.237612133613826,664.0,25,3
9.546875,16.696275782341402,825.0,28,3
8.671875,13.074904397356027,742.0,28,3
9.15625,14.189564827717586,745.0,30,0
13.953125,21.364763630801068,1277.0,30,2
9.703125,13.582502530829876,845.0,29,2
12.75,16.952138508164687,1004.0,30,3
9.375,14.142135623730951,765.0,23,2
7.40625,13.233480267866046,712.0,37,1
15.59375,23.18539410922316,1299.0,31,2
10.359375,15.763387167737777,842.0,28,1
9.21875,15.01561687044525,795.0,22,0
7.953125,10.270558650823235,656.0,30,2
11.015625,15.045244265215503,923.0,31,2
12.9375,22.67018967719503,1348.0,34,0
16.71875,21.83532115632834,1348.0,34,0
8.859375,15.36076576867182,666.0,22,3
6.625,10.495534764841667,620.0,31,3
12.421875,22.481589690233207,996.0,25,3
12.875,22.118996360594664,1074.0,25,1
12.203125,19.996484065955194,982.0,29,2
8.578125,13.0198166269729,736.0,24,1
8.828125,15.328180746585682,728.0,24,3
15.1875,21.843906472973188,1149.0,22,2
4.375,6.136468854316789,351.0,28,3
13.546875,18.795361794868434,1113.0,28,2
8.234375,12.667009315540902,684.0,28,1
14.0,20.49085161724617,1095.0,26,2
7.796875,13.418154679388667,637.0,23,3
11.1875,18.880380027954946,891.0,32,2
8.421875,12.77387470582047,680.0,28,2
10.515625,18.18868123311858,770.0,22,0
19.375,27.01041465805366,1474.0,21,0
6.5625,9.49506450741647,614.0,34,0
6.75,10.603655030224248,572.0,32,1
7.390625,12.65713731457473,592.0,21,1
7.515625,11.797112994288051,658.0,31,1
11.5,15.648482354528825,861.0,23,2
25.0625,38.66927074564505,1863.0,23,0
11.3125,17.589947413224408,971.0,20,0
10.109375,13.454204733093666,703.0,23,2
10.546875,17.286645857424162,807.0,20,2
12.484375,19.813584355184197,956.0,20,0
12.09375,18.304712507985478,857.0,26,0
18.5,31.671161961633175,1365.0,20,0
6.859375,12.471843287982734,534.0,27,1
7.796875,11.362630637312822,709.0,36,0
8.953125,14.620725871173429,669.0,25,3
8.84375,14.277385965224866,755.0,27,1
7.046875,11.054552229737757,576.0,30,1
9.4375,16.559551624364712,734.0,26,1
18.359375,31.385954263013893,1259.0,15,0
8.171875,13.372663347291743,682.0,36,2
8.5625,14.970804921579868,728.0,24,3
6.53125,9.764412424718653,509.0,23,3
6.796875,10.906563390912831,618.0,27,1
5.8125,8.145167278822456,428.0,24,3
6.828125,12.190544491531131,661.0,36,3
11.5,15.871554744258674,862.0,21,2
8.984375,12.293926345964499,733.0,26,2
12.28125,17.334034440948823,896.0,27,3
9.703125,17.742516027891874,873.0,31,3
9.9375,14.968717379922703,952.0,33,0
16.90625,25.366069857193093,1302.0,36,0
15.984375,24.749684341421407,1524.0,28,0
12.28125,16.64331697709324,921.0,24,2
12.734375,20.475976777677786,1180.0,27,2
10.140625,16.331047884321446,978.0,29,2
9.359375,14.312909382791467,782.0,34,1
6.296875,10.582267006648433,511.0,28,3
8.546875,13.237612133613826,699.0,23,1
6.8125,10.0093706095838,498.0,32,3
14.328125,22.430099754570865,1228.0,27,2
10.953125,15.678907009099838,845.0,26,2
8.484375,11.786512418862502,648.0,25,2
11.1875,18.049411347742065,853.0,19,3
14.15625,21.102428770167666,1053.0,23,0
9.359375,15.216664384811804,821.0,25,1
13.5,22.47429086756688,1304.0,38,0
9.03125,13.16125943821487,720.0,25,1
8.3125,15.281729286962259,794.0,30,0
7.953125,11.19640009110071,703.0,28,2
12.09375,16.632986803337516,954.0,31,3
8.75,13.411748581001659,688.0,27,3
12.59375,17.97567801224755,1044.0,27,2
7.703125,11.238188243662766,712.0,34,2
9.296875,12.182851677665619,786.0,27,2
15.09375,23.47804825789401,1257.0,31,2
14.328125,20.183919961196835,978.0,20,2
12.1875,17.381743295768697,957.0,31,2
18.34375,28.528494527401897,1413.0,30,0
15.34375,22.204307014631194,1225.0,25,2
9.703125,12.585333726206866,751.0,29,0
7.390625,12.239153361241945,601.0,28,1
14.171875,21.072419770875864,1184.0,25,2
6.3125,9.880536422684752,566.0,36,1
6.71875,9.575359001102779,561.0,29,1
13.40625,17.7341478509682,1106.0,22,2
8.59375,12.491246935354372,634.0,27,3
8.296875,12.064280956609059,723.0,31,1
6.625,10.213349107907748,536.0,28,2
6.84375,11.821590417536889,585.0,29,1
11.96875,21.517434791350013,914.0,28,0
6.546875,11.031913931861506,588.0,27,1
7.671875,13.066536457684569,713.0,33,1
13.046875,18.904777835245778,1067.0,28,2
12.28125,19.22644662957771,876.0,17,0
13.53125,21.576897367323227,1093.0,27,2
8.21875,14.259865006373659,678.0,23,1
12.21875,19.233759382918358,952.0,23,0
10.171875,16.134687012768484,793.0,18,3
11.203125,15.867124030522985,992.0,33,2
9.25,14.814477716072208,823.0,33,1
4.875,6.8533750809364,389.0,30,1
7.484375,12.212314481702476,588.0,31,1
11.125,18.66480645493009,936.0,24,1
8.359375,13.050981763836774,646.0,26,3
9.828125,15.83656765211452,797.0,26,2
10.40625,16.665833312498957,825.0,28,1
13.5,20.5601252428092,1001.0,24,0
12.8125,18.79743998527459,958.0,21,3
4.734375,7.989250590637397,399.0,32,3
10.328125,16.012202378186455,949.0,34,2
8.96875,15.774782090412533,733.0,23,3
12.6875,19.20774583338711,1062.0,23,2
10.359375,14.74523228029996,895.0,23,2
10.875,14.6639438760519,808.0,23,2
10.296875,15.737594320606945,809.0,26,3
6.28125,8.987839006123775,550.0,26,3
12.578125,18.639256288811527,1081.0,28,2
8.171875,14.377173748689275,665.0,26,3
4.9375,8.26513762740827,441.0,33,1
8.921875,17.070167691033383,626.0,23,3
9.296875,16.482471750317064,878.0,30,1
15.90625,23.115876578663418,1178.0,25,2
9.03125,15.844951877490825,779.0,30,0
6.8125,10.569709078304852,526.0,25,1
11.96875,19.42051106433608,927.0,29,0
4.703125,7.532222447591415,434.0,30,1
13.65625,19.53762395993945,1107.0,27,2
13.828125,21.212835147617586,1187.0,29,3
6.359375,10.042876828877272,510.0,27,1
9.265625,13.234070613382716,842.0,27,2
8.09375,11.472793905583766,644.0,33,2
9.140625,12.208475539558574,660.0,22,2
15.9375,25.097933181837902,1242.0,26,0
15.0,19.51201552889911,1214.0,25,3
4.953125,6.817945071647322,432.0,26,1
17.1875,24.253221435512437,1453.0,27,0
9.625,15.067556205304163,769.0,25,3
7.9375,13.083864108129525,712.0,31,3
9.390625,14.693216972467262,822.0,27,0
15.515625,22.55444800920652,1532.0,32,3
10.390625,14.836083546542868,850.0,26,2
6.25,11.604147965275176,476.0,32,1
8.03125,14.263151825595912,694.0,26,3
13.8125,19.79741144695437,1111.0,27,3
5.859375,8.401078799773277,472.0,25,1
7.125,11.224972160321824,566.0,27,1
7.953125,12.268480957314969,535.0,22,1
11.75,17.429321558798552,943.0,22,2
32.625,45.7725354333797,2384.0,22,0
8.046875,13.914358591038251,641.0,26,3
19.1875,27.733102963786795,1593.0,23,0
10.0,14.355965658916853,884.0,26,2
10.640625,17.1076554501194,1003.0,33,2
9.34375,14.825021079243024,713.0,29,2
7.765625,11.818285620173512,637.0,23,1
7.890625,12.822709347091978,580.0,25,1
7.734375,13.47973015308541,579.0,26,3
10.0625,14.112273027404196,912.0,32,2
15.734375,21.92636825833225,1577.0,31,2
15.3125,26.226775440377722,1077.0,23,0
7.234375,10.599970518826927,585.0,28,2
12.078125,15.70877541376157,928.0,26,3
12.640625,16.47204070538924,1006.0,28,0
9.71875,15.0737768989726,834.0,24,2
20.578125,35.77905288014203,1917.0,25,0
26.03125,39.30012722625717,2147.0,21,0
5.875,11.157956802210698,511.0,29,3
6.625,11.216617137087278,509.0,30,3
8.15625,14.642617593859372,633.0,30,3
8.53125,13.167194082263693,702.0,29,0
7.8125,12.743871075932933,551.0,21,3
6.6875,11.959567299864991,591.0,26,1
10.78125,19.329381780077707,935.0,29,3
8.265625,11.46666363856549,780.0,35,2
5.09375,7.850159234053791,412.0,35,1
7.703125,13.466973490729089,594.0,26,1
9.90625,15.051993223490369,933.0,32,2
9.96875,14.226955050185545,717.0,21,2
13.1875,18.21657898728518,1092.0,31,0
12.796875,16.858325094741765,944.0,26,3
10.828125,15.72567566116,815.0,22,0
8.109375,14.190115397698499,620.0,29,1
11.421875,15.716730735111549,980.0,29,2
11.1875,18.433156267986227,1010.0,23,2
9.0625,13.820274961085254,636.0,26,3
17.625,31.271492609084078,1472.0,21,0
17.0625,27.0,1525.0,31,0
10.109375,15.232059118845358,812.0,24,3
4.921875,7.166545541612082,470.0,29,0
7.640625,12.51186936472724,615.0,30,1
12.09375,19.83762208532061,1103.0,29,0
12.03125,16.48389365410976,985.0,25,2
6.53125,10.658036873646104,558.0,27,1
5.984375,9.052796529249953,452.0,27,1
13.65625,18.783303756261837,937.0,21,2
17.359375,28.596055234944558,1501.0,28,0
17.390625,27.86210464053281,1227.0,19,0
12.96875,20.857402762568498,945.0,22,0
7.03125,11.536626456638006,568.0,24,3
9.59375,12.451154564938948,714.0,21,2
14.625,20.898564544006366,1286.0,29,2
5.453125,9.381664297980397,466.0,33,1
10.625,16.005858302509115,886.0,19,2
11.71875,16.199922839322415,1015.0,35,2
6.34375,9.129279818255107,549.0,29,2
6.421875,11.051724978481866,546.0,32,1
8.421875,14.279027452876473,668.0,28,1
5.828125,8.588691693150942,453.0,28,1
10.546875,16.055080971455734,853.0,24,0
8.515625,11.178243377203772,736.0,26,2
13.15625,20.941883869413466,937.0,12,0
9.828125,15.588958432172433,906.0,34,1
11.4375,15.708278072405008,1023.0,33,2
6.765625,10.776855988645297,526.0,24,3
8.5625,14.683111046368886,621.0,29,1
18.015625,28.277365064659048,1774.0,31,0
9.203125,13.426303474895835,659.0,25,2
9.671875,14.194519188757328,871.0,28,2
7.84375,12.922847983320086,632.0,30,1
13.828125,22.864751802720274,1226.0,25,0
9.65625,13.65764437961393,793.0,33,2
7.453125,11.317160642139882,487.0,19,3
12.921875,18.632548805786072,1057.0,24,2
10.53125,16.81238382859492,945.0,30,0
5.015625,6.881814804250402,397.0,30,1
11.90625,17.575729003372803,895.0,22,2
10.34375,14.160905691374404,858.0,30,3
6.625,12.689808903210482,500.0,32,1
7.265625,12.673175411079892,591.0,24,3
9.0,13.791981365996692,742.0,26,1
7.34375,12.615714407040134,609.0,32,1
13.203125,19.53962320516954,1224.0,30,0
11.15625,15.647483823286095,895.0,22,2
5.15625,7.527034608662299,461.0,34,3
5.453125,8.09803216837276,518.0,34,1
7.84375,12.164240625702863,686.0,28,1
6.796875,10.04443253748065,592.0,33,1
12.75,17.02571584398142,973.0,29,0
10.1875,15.5,974.0,34,2
6.203125,10.68804823155285,507.0,25,3
8.453125,11.71203974549267,663.0,24,0
9.625,18.708286933869708,795.0,30,0
6.625,11.216617137087278,572.0,30,1
15.875,24.441256105200484,1144.0,18,0
12.671875,17.196020615247004,1106.0,34,0
9.90625,15.701313639310566,856.0,31,2
22.515625,36.772314653826186,1763.0,21,0
12.703125,20.617422850589257,1020.0,28,0
21.515625,34.59384880293027,1880.0,32,0
14.46875,25.0549396327351,1057.0,20,3
8.828125,11.86051748449451,659.0,26,2
7.078125,11.591349144944258,631.0,33,1
9.171875,13.491316651832022,800.0,29,3
10.75,16.83560215733313,894.0,24,3
9.0625,16.95121677048583,751.0,25,3
8.484375,12.664542036726003,586.0,24,2
14.0625,20.3914810644053,1218.0,29,2
5.765625,8.378730512434446,410.0,22,3
6.390625,9.082090893621357,555.0,31,1
8.4375,16.59819267269783,674.0,25,3
5.953125,9.0355201842506,530.0,32,1
6.34375,11.695351640716067,490.0,27,1
6.0,9.599804685513138,541.0,33,1
6.4375,9.777205633513084,540.0,32,3
6.4375,9.65336728815391,499.0,26,3
8.8125,13.890194383089101,677.0,21,1
6.765625,11.057378758096332,484.0,24,3
6.765625,11.74268389253496,519.0,25,1
9.015625,14.665542097038214,732.0,34,1
11.234375,14.879201087424015,1031.0,33,2
7.5625,11.467344941179714,710.0,34,0
7.53125,11.277743568639961,700.0,30,1
11.828125,17.441419810325076,929.0,21,2
10.421875,18.252996329370145,801.0,31,1
11.671875,16.3864463810797,1084.0,33,3
9.765625,16.26393633165108,765.0,25,3
10.625,14.99374869737385,983.0,31,0
12.734375,20.698354403188674,1009.0,25,1
13.0625,19.69295559330798,1143.0,29,2
9.0,13.646199104512583,730.0,24,2
11.6875,18.434851504690783,957.0,32,3
12.40625,20.083419778513818,1078.0,28,2
7.609375,10.945175877983871,558.0,23,3
12.28125,19.02219098842192,994.0,23,3
14.125,20.573040611440984,1118.0,27,3
5.078125,7.967708265241644,445.0,32,3
8.390625,12.095324509908776,650.0,21,1
7.59375,10.857025375304232,685.0,34,2
17.03125,26.693280989792168,1298.0,22,0
6.296875,9.84647779665399,495.0,22,3
12.3125,23.80585537215582,1049.0,26,0
8.359375,15.851360351717451,740.0,26,3
10.703125,15.132229677083282,957.0,31,2
19.140625,31.862742741327214,1661.0,22,0
6.015625,9.919204857245363,488.0,30,1
19.5,32.771462433037684,1448.0,27,0
13.25,20.370781771939928,1279.0,32,2
7.296875,10.92231088186012,665.0,35,0
16.8125,24.91861753789724,1436.0,29,0
6.015625,8.328227602557462,497.0,28,2
11.578125,16.694404002539294,1046.0,35,2
10.765625,18.955127934150166,924.0,26,1
8.828125,12.67933850798219,857.0,31,2
4.90625,7.359093014767513,419.0,30,2
8.9375,14.125553086516648,721.0,34,1
7.171875,11.053138694506643,544.0,27,3
7.359375,12.186698691606352,589.0,28,1
12.578125,17.75220056781694,1077.0,25,2
9.890625,15.536750786441804,697.0,26,3
7.125,11.883549553900131,569.0,32,1
11.453125,16.3864463810797,917.0,29,2
4.96875,8.033134506529814,417.0,30,1
5.21875,8.437268515343103,413.0,24,1
7.96875,11.26388032606881,694.0,29,2
10.765625,16.377862345251287,875.0,28,0
16.921875,26.036932903089795,1242.0,26,0
10.90625,17.601491414081934,886.0,28,3
25.796875,38.41650849569752,1743.0,29,0
6.34375,10.438809798056482,590.0,30,1
8.953125,15.434842888737158,918.0,30,2
10.953125,17.968288037539914,856.0,20,1
12.453125,18.056768121676704,1054.0,24,2
5.484375,8.391774246248525,467.0,31,1
8.546875,11.910473332323951,719.0,25,2
7.703125,12.196951463378053,721.0,24,1
9.734375,14.309633992524057,800.0,33,2
6.328125,10.73909330437165,476.0,24,3
5.390625,8.159541960183795,544.0,43,1
10.421875,19.09474731437942,868.0,30,0
32.3125,44.85915458409799,2338.0,28,0
14.953125,26.79697977384765,1303.0,27,3
9.3125,13.767034902258365,743.0,22,0
12.359375,20.16068265213259,934.0,26,1
11.15625,20.786113152775822,819.0,27,1
9.765625,13.34459160109443,701.0,22,2
7.625,13.321739751248709,570.0,29,3
14.96875,28.936892542220217,1255.0,31,0
5.953125,8.250946915354625,546.0,37,2
5.984375,8.765165429129105,527.0,29,3
6.875,11.127106542133943,651.0,28,1
12.9375,20.014057559625435,1262.0,29,0
7.265625,12.942782737881371,616.0,30,3
11.234375,16.962734891520295,914.0,27,3
9.671875,14.12168102599687,782.0,24,2
8.84375,12.787933765859128,756.0,25,1
9.34375,15.118283632740853,719.0,27,1
8.203125,12.037052172355157,659.0,25,3
7.453125,10.768153277140886,554.0,21,1
6.3125,9.395810236483067,608.0,35,1
10.625,19.542421804883855,833.0,34,1
13.265625,20.081474671945784,1142.0,27,2
13.8125,19.91387707102763,1146.0,25,2
9.046875,12.331995986051894,749.0,28,3
8.21875,10.799305533227589,649.0,31,0
7.78125,12.427288521636568,704.0,26,1
7.421875,12.268480957314969,609.0,30,1
35.1875,49.67110578595971,2481.0,25,0
6.703125,10.749273231246846,540.0,29,1
15.3125,24.130504553365643,1233.0,24,0
10.015625,17.032597423763647,877.0,36,0
10.328125,16.02488299489266,792.0,24,1
9.59375,18.2995901593451,810.0,26,0
8.03125,12.479983974348684,699.0,28,2
6.5625,9.709853242969226,584.0,26,3
6.046875,9.416574483324602,434.0,21,3
10.71875,16.0,819.0,25,2
33.46875,47.37615433949868,2375.0,24,0
8.828125,13.116664019483002,806.0,29,2
11.484375,17.8854864345368,939.0,29,2
19.265625,31.38694991553018,1741.0,23,0
10.75,15.061332942339465,959.0,33,3
7.453125,11.89603400297763,671.0,27,1
9.4375,13.42455772083386,839.0,28,2
17.03125,25.7954695634718,1369.0,26,0
6.09375,9.85995689645751,539.0,26,1
7.609375,12.787322823797012,599.0,26,1
7.25,13.126785592825076,632.0,26,3
7.734375,10.918018364153818,627.0,31,2
14.53125,22.148645556782924,1168.0,24,0
11.6875,17.33223153549479,1075.0,21,3
8.90625,13.299436078270386,758.0,29,2
9.0,15.895164359011831,803.0,24,3
6.40625,10.566752102704028,399.0,20,3
7.1875,12.117910298397161,574.0,25,3
13.34375,17.361955535019664,1300.0,30,0
8.421875,14.046240600246032,675.0,26,3
5.375,9.015611460128481,356.0,21,3
8.25,14.702253228672127,634.0,27,1
